initial_url,initial_domain,url,domain,agency,bureau,issue
https://idp.int.identitysandbox.gov,idp.int.identitysandbox.gov,https://idp.int.identitysandbox.gov/,idp.int.identitysandbox.gov,General Services Administration,"GSA,FAS,Technology Transformation Service",404
https://idp.mww59.identitysandbox.gov,idp.mww59.identitysandbox.gov,https://idp.mww59.identitysandbox.gov/,idp.mww59.identitysandbox.gov,General Services Administration,"GSA,FAS,Technology Transformation Service",404
https://idp.tspencer.identitysandbox.gov,idp.tspencer.identitysandbox.gov,https://idp.tspencer.identitysandbox.gov/,idp.tspencer.identitysandbox.gov,General Services Administration,"GSA,FAS,Technology Transformation Service",404
https://idp.ursula.identitysandbox.gov,idp.ursula.identitysandbox.gov,https://idp.ursula.identitysandbox.gov/,idp.ursula.identitysandbox.gov,General Services Administration,"GSA,FAS,Technology Transformation Service",404
https://int.identitysandbox.gov,int.identitysandbox.gov,https://idp.int.identitysandbox.gov/,idp.int.identitysandbox.gov,General Services Administration,"GSA,FAS,Technology Transformation Service",404
https://portal.dev.identitysandbox.gov,portal.dev.identitysandbox.gov,https://portal.dev.identitysandbox.gov/,portal.dev.identitysandbox.gov,General Services Administration,"GSA,FAS,Technology Transformation Service",404
https://portal.int.identitysandbox.gov,portal.int.identitysandbox.gov,https://portal.int.identitysandbox.gov/,portal.int.identitysandbox.gov,General Services Administration,"GSA,FAS,Technology Transformation Service",404
https://portal.ursula.identitysandbox.gov,portal.ursula.identitysandbox.gov,https://portal.ursula.identitysandbox.gov/,portal.ursula.identitysandbox.gov,General Services Administration,"GSA,FAS,Technology Transformation Service",404
https://pt.identitysandbox.gov,pt.identitysandbox.gov,https://idp.pt.identitysandbox.gov/,idp.pt.identitysandbox.gov,General Services Administration,"GSA,FAS,Technology Transformation Service",404
https://sp.dev.identitysandbox.gov,sp.dev.identitysandbox.gov,https://portal.dev.identitysandbox.gov/,portal.dev.identitysandbox.gov,General Services Administration,"GSA,FAS,Technology Transformation Service",404
https://sp.int.identitysandbox.gov,sp.int.identitysandbox.gov,https://portal.int.identitysandbox.gov/,portal.int.identitysandbox.gov,General Services Administration,"GSA,FAS,Technology Transformation Service",404
https://login.identitytheft.gov,login.identitytheft.gov,https://login.identitytheft.gov/,login.identitytheft.gov,Federal Trade Commission,Division of Consumer Response & Operations (DCRO),404
https://devicepki.idmanagement.gov,devicepki.idmanagement.gov,https://www.idmanagement.gov/,www.idmanagement.gov,General Services Administration,"GSA, IC, OGP Web Portfolio",404
https://idmanagement.gov,idmanagement.gov,https://www.idmanagement.gov/,www.idmanagement.gov,General Services Administration,"GSA, IC, OGP Web Portfolio",404
https://qa.idmanagement.gov,qa.idmanagement.gov,https://qa.idmanagement.gov/,qa.idmanagement.gov,General Services Administration,"GSA, IC, OGP Web Portfolio",404
https://ignet.gov,ignet.gov,https://www.ignet.gov/,www.ignet.gov,Council of the Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,404
https://adfs.ihs.gov,adfs.ihs.gov,https://adfs.ihs.gov/,adfs.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://dtsservices.ihs.gov,dtsservices.ihs.gov,https://dtsservices.ihs.gov/,dtsservices.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://facilops.ihs.gov,facilops.ihs.gov,https://facilops.ihs.gov/,facilops.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://fbes.ihs.gov,fbes.ihs.gov,https://fbes.ihs.gov/index.cfm/session/new,fbes.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://hsp.ihs.gov,hsp.ihs.gov,https://hsp.ihs.gov/,hsp.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://ihs4dhapim.ihs.gov,ihs4dhapim.ihs.gov,https://ihs4dhapim.ihs.gov/,ihs4dhapim.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://ihs.gov,ihs.gov,https://www.ihs.gov/,www.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://listserv.ihs.gov,listserv.ihs.gov,https://listserv.ihs.gov/scripts/wa.exe?INDEX,listserv.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://maestro.ihs.gov,maestro.ihs.gov,,,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://mail2.ihs.gov,mail2.ihs.gov,https://mail2.ihs.gov/owa/auth/logon.aspx?replaceCurrent=1&url=https%3a%2f%2fmail2.ihs.gov%2fowa%2f,mail2.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://maps.ihs.gov,maps.ihs.gov,https://maps.ihs.gov/,maps.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://mds.ihs.gov,mds.ihs.gov,https://mds.ihs.gov/,mds.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://phr.ihs.gov,phr.ihs.gov,https://phr.ihs.gov/phr/PHRLogin,phr.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://securedata2.ihs.gov,securedata2.ihs.gov,https://securedata2.ihs.gov/bds/Login.do,securedata2.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://securedata.ihs.gov,securedata.ihs.gov,https://securedata.ihs.gov/bds/Login.do,securedata.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://wstars.ihs.gov,wstars.ihs.gov,https://wstars.ihs.gov/,wstars.ihs.gov,Department of Health and Human Services,Indian Health Service / Office of IT,404
https://grants.imls.gov,grants.imls.gov,https://reach.imls.gov/,reach.imls.gov,Institute of Museum and Library Services,Institute of Museum and Library Services,404
https://imls.gov,imls.gov,https://www.imls.gov/,www.imls.gov,Institute of Museum and Library Services,Institute of Museum and Library Services,404
https://imls-spr.imls.gov,imls-spr.imls.gov,https://imls-spr.imls.gov/Login,imls-spr.imls.gov,Institute of Museum and Library Services,Institute of Museum and Library Services,404
https://imls-testspr.imls.gov,imls-testspr.imls.gov,https://imls-testspr.imls.gov/Login,imls-testspr.imls.gov,Institute of Museum and Library Services,Institute of Museum and Library Services,404
https://reach.imls.gov,reach.imls.gov,https://reach.imls.gov/,reach.imls.gov,Institute of Museum and Library Services,Institute of Museum and Library Services,404
https://submitpls.imls.gov,submitpls.imls.gov,https://submitpls.imls.gov/Account/Login?ReturnUrl=%2F,submitpls.imls.gov,Institute of Museum and Library Services,Institute of Museum and Library Services,404
https://maximo.indianaffairs.gov,maximo.indianaffairs.gov,https://maximo.indianaffairs.gov/maximo/webclient/login/login.jsp,maximo.indianaffairs.gov,Department of the Interior,Bureau of Indian Affairs,404
https://aienergyworkshop2023.inl.gov,aienergyworkshop2023.inl.gov,https://aienergyworkshop2023.inl.gov/SitePages/Home.aspx,aienergyworkshop2023.inl.gov,Department of Energy,Idaho National Laboratory,404
https://at.inl.gov,at.inl.gov,https://at.inl.gov/SitePages/Home.aspx,at.inl.gov,Department of Energy,Idaho National Laboratory,404
https://avt.inl.gov,avt.inl.gov,https://avt.inl.gov/,avt.inl.gov,Department of Energy,Idaho National Laboratory,404
https://bioenergy.inl.gov,bioenergy.inl.gov,https://bioenergy.inl.gov/SitePages/Home.aspx,bioenergy.inl.gov,Department of Energy,Idaho National Laboratory,404
https://busoperations.inl.gov,busoperations.inl.gov,https://inl.gov/bus-operations/,inl.gov,Department of Energy,Idaho National Laboratory,404
https://civet.inl.gov,civet.inl.gov,https://civet.inl.gov/,civet.inl.gov,Department of Energy,Idaho National Laboratory,404
https://csdet.inl.gov,csdet.inl.gov,https://csdet.inl.gov/,csdet.inl.gov,Department of Energy,Idaho National Laboratory,404
https://cyote.inl.gov,cyote.inl.gov,https://cyote.inl.gov/,cyote.inl.gov,Department of Energy,Idaho National Laboratory,404
https://cytrics.inl.gov,cytrics.inl.gov,https://cytrics.inl.gov/,cytrics.inl.gov,Department of Energy,Idaho National Laboratory,404
https://dice.inl.gov,dice.inl.gov,https://dice.inl.gov/,dice.inl.gov,Department of Energy,Idaho National Laboratory,404
https://dmzadfs.inl.gov,dmzadfs.inl.gov,https://dmzadfs.inl.gov/,dmzadfs.inl.gov,Department of Energy,Idaho National Laboratory,404
https://dynamicmodel.inl.gov,dynamicmodel.inl.gov,https://dynamicmodel.inl.gov/,dynamicmodel.inl.gov,Department of Energy,Idaho National Laboratory,404
https://ema.inl.gov,ema.inl.gov,https://ema.inl.gov/,ema.inl.gov,Department of Energy,Idaho National Laboratory,404
https://energyicorps.inl.gov,energyicorps.inl.gov,https://energyicorps.inl.gov/,energyicorps.inl.gov,Department of Energy,Idaho National Laboratory,404
https://energyicsstandards.inl.gov,energyicsstandards.inl.gov,https://energyicsstandards.inl.gov/,energyicsstandards.inl.gov,Department of Energy,Idaho National Laboratory,404
https://factsheets.inl.gov,factsheets.inl.gov,https://inl.gov/factsheets/,inl.gov,Department of Energy,Idaho National Laboratory,404
https://fastweb.inl.gov,fastweb.inl.gov,https://fastweb.inl.gov/,fastweb.inl.gov,Department of Energy,Idaho National Laboratory,404
https://gain.inl.gov,gain.inl.gov,https://gain.inl.gov/,gain.inl.gov,Department of Energy,Idaho National Laboratory,404
https://gis.inl.gov,gis.inl.gov,https://gis.inl.gov/,gis.inl.gov,Department of Energy,Idaho National Laboratory,404
https://hpcdtn.inl.gov,hpcdtn.inl.gov,https://hpcdtn.inl.gov/,hpcdtn.inl.gov,Department of Energy,Idaho National Laboratory,404
https://icis.inl.gov,icis.inl.gov,https://icis.inl.gov/SitePages/Home.aspx,icis.inl.gov,Department of Energy,Idaho National Laboratory,404
https://ies.inl.gov,ies.inl.gov,https://ies.inl.gov/,ies.inl.gov,Department of Energy,Idaho National Laboratory,404
https://inldigitallibrary.inl.gov,inldigitallibrary.inl.gov,https://inldigitallibrary.inl.gov/SitePages/INL%20Research%20Library%20Digital%20Repository.aspx,inldigitallibrary.inl.gov,Department of Energy,Idaho National Laboratory,404
https://lersearch.inl.gov,lersearch.inl.gov,https://lersearch.inl.gov/Entry.aspx,lersearch.inl.gov,Department of Energy,Idaho National Laboratory,404
https://lwrs.inl.gov,lwrs.inl.gov,https://lwrs.inl.gov/,lwrs.inl.gov,Department of Energy,Idaho National Laboratory,404
https://mapep.inl.gov,mapep.inl.gov,https://mapep.inl.gov/,mapep.inl.gov,Department of Energy,Idaho National Laboratory,404
https://mooseframework.inl.gov,mooseframework.inl.gov,https://mooseframework.inl.gov/,mooseframework.inl.gov,Department of Energy,Idaho National Laboratory,404
https://neams.inl.gov,neams.inl.gov,https://neams.inl.gov/,neams.inl.gov,Department of Energy,Idaho National Laboratory,404
https://neup.inl.gov,neup.inl.gov,https://neup.inl.gov/,neup.inl.gov,Department of Energy,Idaho National Laboratory,404
https://nmed.inl.gov,nmed.inl.gov,https://nmed.inl.gov/,nmed.inl.gov,Department of Energy,Idaho National Laboratory,404
https://noaa.inl.gov,noaa.inl.gov,https://noaa.inl.gov/,noaa.inl.gov,Department of Energy,Idaho National Laboratory,404
https://nrcoe.inl.gov,nrcoe.inl.gov,https://nrcoe.inl.gov/#/,nrcoe.inl.gov,Department of Energy,Idaho National Laboratory,404
https://nuc1.inl.gov,nuc1.inl.gov,https://nuc1.inl.gov/,nuc1.inl.gov,Department of Energy,Idaho National Laboratory,404
https://nuclearfuel.inl.gov,nuclearfuel.inl.gov,https://nuclearfuel.inl.gov/,nuclearfuel.inl.gov,Department of Energy,Idaho National Laboratory,404
https://otdefender.inl.gov,otdefender.inl.gov,https://otdefender.inl.gov/,otdefender.inl.gov,Department of Energy,Idaho National Laboratory,404
https://portal.inl.gov,portal.inl.gov,https://portal.inl.gov/SitePages/Home.aspx,portal.inl.gov,Department of Energy,Idaho National Laboratory,404
https://procurement.inl.gov,procurement.inl.gov,https://inl.gov/procurement/,inl.gov,Department of Energy,Idaho National Laboratory,404
https://public.inl.gov,public.inl.gov,https://public.inl.gov/SitePages/Home.aspx,public.inl.gov,Department of Energy,Idaho National Laboratory,404
https://rcschallenge.inl.gov,rcschallenge.inl.gov,https://resilience.inl.gov/rcschallenge/,resilience.inl.gov,Department of Energy,Idaho National Laboratory,404
https://regionalbiomassresourcehub.inl.gov,regionalbiomassresourcehub.inl.gov,https://regionalbiomassresourcehub.inl.gov/,regionalbiomassresourcehub.inl.gov,Department of Energy,Idaho National Laboratory,404
https://relap7.inl.gov,relap7.inl.gov,https://relap7.inl.gov/undefined/_layouts/15/AccessDenied.aspx?Source=https%3A%2F%2Frelap7.inl.gov%2FSitePages%2FHome.aspx&Type=list&correlation=c639a0a1-05cb-909f-4383-695f8ddbc31a,relap7.inl.gov,Department of Energy,Idaho National Laboratory,404
https://resilience.inl.gov,resilience.inl.gov,https://resilience.inl.gov/,resilience.inl.gov,Department of Energy,Idaho National Laboratory,404
https://saphire.inl.gov,saphire.inl.gov,https://saphire.inl.gov/#/,saphire.inl.gov,Department of Energy,Idaho National Laboratory,404
https://sbom.inl.gov,sbom.inl.gov,https://sbom.inl.gov/,sbom.inl.gov,Department of Energy,Idaho National Laboratory,404
https://secureenergy.inl.gov,secureenergy.inl.gov,https://secureenergy.inl.gov/,secureenergy.inl.gov,Department of Energy,Idaho National Laboratory,404
https://selfservice.inl.gov,selfservice.inl.gov,https://selfservice.inl.gov/,selfservice.inl.gov,Department of Energy,Idaho National Laboratory,404
https://vmis.inl.gov,vmis.inl.gov,https://vmis.inl.gov/,vmis.inl.gov,Department of Energy,Idaho National Laboratory,404
https://workingincaes.inl.gov,workingincaes.inl.gov,https://workingincaes.inl.gov/SitePages/Home.aspx,workingincaes.inl.gov,Department of Energy,Idaho National Laboratory,404
https://espanol.insurekidsnow.gov,espanol.insurekidsnow.gov,https://espanol.insurekidsnow.gov/,espanol.insurekidsnow.gov,Department of Health and Human Services,Centers for Medicare and Medicaid Services,404
https://ikndata.insurekidsnow.gov,ikndata.insurekidsnow.gov,https://ikndata.insurekidsnow.gov/,ikndata.insurekidsnow.gov,Department of Health and Human Services,Centers for Medicare and Medicaid Services,404
https://insurekidsnow.gov,insurekidsnow.gov,https://www.insurekidsnow.gov/,www.insurekidsnow.gov,Department of Health and Human Services,Centers for Medicare and Medicaid Services,404
https://intel.gov,intel.gov,https://www.intel.gov/,www.intel.gov,Director of National Intelligence,Office of the Director of National Intelligence,404
https://intelligence.gov,intelligence.gov,https://www.intelligence.gov/,www.intelligence.gov,Director of National Intelligence,Office of Director of National Intelligence - Public Affairs Office,404
https://interpol.gov,interpol.gov,https://www.justice.gov/interpol-washington,www.justice.gov,Department of Justice,"U.S. Department of Justice, U. S. NATIONAL CENTRAL BUREAU of INTERPOL (INTERPOL)",404
https://invasivespeciesinfo.gov,invasivespeciesinfo.gov,https://www.invasivespeciesinfo.gov/,www.invasivespeciesinfo.gov,U.S. Department of Agriculture,USDA/ARS/NAL,404
https://irsauctions.gov,irsauctions.gov,https://www.irsauctions.gov/,www.irsauctions.gov,Department of the Treasury,TCS (IRS),404
https://apps.irs.gov,apps.irs.gov,https://apps.irs.gov/static_assets/error/403errorPage.html,apps.irs.gov,Department of the Treasury,Department of the Treasury - IRS,404
https://directpay.irs.gov,directpay.irs.gov,https://www.irs.gov/payments/direct-pay-with-bank-account,www.irs.gov,Department of the Treasury,Department of the Treasury - IRS,404
https://eitc.irs.gov,eitc.irs.gov,https://www.eitc.irs.gov/,www.eitc.irs.gov,Department of the Treasury,Department of the Treasury - IRS,404
https://exstars.irs.gov,exstars.irs.gov,https://exstars.irs.gov/,exstars.irs.gov,Department of the Treasury,Department of the Treasury - IRS,404
